open_time,open,high,low,close,volume
2026-04-19 01:00:00,325.28,326.43,322.92,324.1,2573.938
2026-04-19 02:00:00,324.16,325.36,321.3,323.06,2547.139
2026-04-19 03:00:00,323.01,325.25,321.22,321.33,2659.078
2026-04-19 04:00:00,321.33,323.53,319.18,322.4,2884.29
2026-04-19 05:00:00,322.36,324.05,321.02,322.37,2211.218
2026-04-19 06:00:00,322.39,324.88,321.41,324.18,2519.254
2026-04-19 07:00:00,324.17,325.0,321.0,323.08,7620.845
2026-04-19 08:00:00,323.08,324.52,321.5,322.92,6357.703
2026-04-19 09:00:00,322.88,324.34,321.28,323.13,2561.414
2026-04-19 10:00:00,323.08,327.93,322.4,325.25,6629.688
2026-04-19 11:00:00,325.2,332.79,324.84,332.6,9648.678
2026-04-19 12:00:00,332.63,333.98,329.53,332.4,8250.56
2026-04-19 13:00:00,332.44,337.89,332.4,333.59,14966.153
2026-04-19 14:00:00,333.57,333.8,325.8,327.1,10460.367
2026-04-19 15:00:00,327.1,327.1,321.89,324.98,7169.75
2026-04-19 16:00:00,325.0,325.35,320.0,321.52,7534.185
2026-04-19 17:00:00,321.53,321.58,300.0,300.98,114067.363
2026-04-19 18:00:00,300.99,304.92,299.58,304.03,13363.936
2026-04-19 19:00:00,303.99,307.1,303.35,303.44,9687.109
2026-04-19 20:00:00,303.44,305.07,301.68,303.63,7766.7
2026-04-19 21:00:00,303.63,305.84,302.51,302.8,4472.938
2026-04-19 22:00:00,302.85,303.91,300.86,302.96,8846.876
2026-04-19 23:00:00,302.95,303.0,300.77,301.41,6628.072
2026-04-20 00:00:00,301.47,306.0,301.14,304.56,3698.946
2026-04-20 01:00:00,304.54,309.56,304.47,307.93,9418.728
2026-04-20 02:00:00,307.93,310.78,306.02,309.64,3626.277
2026-04-20 03:00:00,309.66,313.13,309.66,313.01,4582.837
2026-04-20 04:00:00,313.02,313.14,308.46,308.75,4586.141
2026-04-20 05:00:00,308.76,309.09,304.52,307.7,7181.512
2026-04-20 06:00:00,307.72,309.3,305.94,306.96,3729.028
2026-04-20 07:00:00,306.97,311.04,306.47,308.32,7177.691
2026-04-20 08:00:00,308.32,310.75,307.7,309.97,4040.472
2026-04-20 09:00:00,309.87,312.2,309.21,310.81,4423.215
2026-04-20 10:00:00,310.84,312.08,309.81,310.86,3530.401
2026-04-20 11:00:00,310.87,313.59,308.59,309.96,5914.16
2026-04-20 12:00:00,309.95,310.88,306.74,308.75,6517.206
2026-04-20 13:00:00,308.75,309.42,306.0,308.81,5482.259
2026-04-20 14:00:00,308.81,311.07,307.3,308.64,4176.872
2026-04-20 15:00:00,308.68,310.97,306.61,310.92,4145.19
2026-04-20 16:00:00,310.98,312.67,309.57,312.63,4079.146
2026-04-20 17:00:00,312.67,319.97,311.61,316.85,19339.806
2026-04-20 18:00:00,316.84,322.84,316.8,321.75,13063.497
2026-04-20 19:00:00,321.65,322.98,316.94,318.29,6823.614
2026-04-20 20:00:00,318.28,319.12,316.62,319.0,4484.679
2026-04-20 21:00:00,318.99,319.65,315.3,316.12,4141.087
2026-04-20 22:00:00,316.13,317.23,313.26,313.53,6554.604
2026-04-20 23:00:00,313.57,313.57,310.2,312.19,6353.117
2026-04-21 00:00:00,312.15,317.33,311.97,317.16,6215.496
2026-04-21 01:00:00,317.3,318.81,315.75,316.33,4815.705
2026-04-21 02:00:00,316.31,317.23,314.78,316.06,2435.432
2026-04-21 03:00:00,316.04,317.52,314.31,316.76,3307.85
2026-04-21 04:00:00,316.77,317.08,313.92,315.1,2944.465
2026-04-21 05:00:00,315.09,315.94,313.89,314.19,1587.076
2026-04-21 06:00:00,314.17,318.32,312.27,317.6,7500.901
2026-04-21 07:00:00,317.64,318.98,316.37,317.91,3270.366
2026-04-21 08:00:00,317.89,318.84,317.1,317.91,2716.79
2026-04-21 09:00:00,317.85,318.75,316.83,317.81,1846.795
2026-04-21 10:00:00,317.85,322.28,317.36,319.93,4435.769
2026-04-21 11:00:00,319.94,335.82,318.51,331.88,69611.64
2026-04-21 12:00:00,331.89,332.4,324.66,328.21,16507.389
2026-04-21 13:00:00,328.15,329.12,323.59,324.36,14954.931
2026-04-21 14:00:00,324.4,331.99,322.37,323.6,12822.784
2026-04-21 15:00:00,323.61,325.93,317.64,320.68,13325.512
2026-04-21 16:00:00,320.6,321.32,316.29,316.3,5944.303
2026-04-21 17:00:00,316.29,318.79,314.25,316.45,7541.732
2026-04-21 18:00:00,316.46,317.13,308.12,310.13,11458.408
2026-04-21 19:00:00,310.13,314.28,306.46,308.57,13374.829
2026-04-21 20:00:00,308.55,313.9,308.04,311.45,9357.661
2026-04-21 21:00:00,311.47,313.15,310.61,310.72,1998.795
2026-04-21 22:00:00,310.73,311.14,307.71,310.37,3769.31
2026-04-21 23:00:00,310.37,317.33,310.27,316.75,9948.737
2026-04-22 00:00:00,316.77,321.16,316.62,318.52,7094.157
2026-04-22 01:00:00,318.52,319.1,314.56,315.56,3833.48
2026-04-22 02:00:00,315.54,320.29,313.81,318.61,11963.238
2026-04-22 03:00:00,318.6,319.38,314.94,318.99,8101.439
2026-04-22 04:00:00,318.99,322.98,318.57,320.06,8366.29
2026-04-22 05:00:00,320.07,326.93,318.89,322.56,17739.505
2026-04-22 06:00:00,322.6,325.46,321.8,324.61,4004.958
2026-04-22 07:00:00,324.63,324.84,320.79,322.04,5470.402
2026-04-22 08:00:00,322.11,322.3,317.74,318.86,5599.577
2026-04-22 09:00:00,318.84,322.09,316.12,317.67,6378.354
2026-04-22 10:00:00,317.65,319.63,316.86,317.66,3503.45
2026-04-22 11:00:00,317.67,321.12,317.44,319.45,3690.44
2026-04-22 12:00:00,319.44,320.65,317.11,317.82,6058.097
2026-04-22 13:00:00,317.76,323.32,317.11,320.31,7234.536
2026-04-22 14:00:00,320.32,323.11,319.2,321.92,5301.202
2026-04-22 15:00:00,321.92,329.46,319.72,328.86,12660.454
2026-04-22 16:00:00,328.91,331.64,323.41,324.96,10190.64
2026-04-22 17:00:00,324.99,327.16,321.73,323.51,5010.712
2026-04-22 18:00:00,323.51,325.98,322.51,323.74,3762.986
2026-04-22 19:00:00,323.74,324.43,318.01,320.3,5997.031
2026-04-22 20:00:00,320.29,320.86,316.61,316.84,5495.168
2026-04-22 21:00:00,316.87,323.58,316.81,323.58,2835.64
2026-04-22 22:00:00,323.58,327.38,320.0,320.45,7521.131
2026-04-22 23:00:00,320.44,320.44,316.11,316.52,7493.492
2026-04-23 00:00:00,316.51,317.27,311.34,316.9,12810.671
2026-04-23 01:00:00,316.92,319.02,314.69,317.99,3799.81
2026-04-23 02:00:00,317.96,318.8,314.01,314.8,4184.32
2026-04-23 03:00:00,314.79,315.5,311.65,313.84,4070.267
2026-04-23 04:00:00,313.86,315.25,313.04,314.97,2730.973
2026-04-23 05:00:00,314.99,316.22,313.58,314.69,2460.772
2026-04-23 06:00:00,314.7,317.76,314.64,317.39,3654.585
2026-04-23 07:00:00,317.45,318.44,315.7,317.04,4696.322
2026-04-23 08:00:00,316.98,318.0,315.8,316.54,1952.784
2026-04-23 09:00:00,316.54,318.44,313.6,317.52,3348.669
2026-04-23 10:00:00,317.49,318.02,314.3,315.01,5440.982
2026-04-23 11:00:00,315.02,322.29,315.02,321.54,7882.125
2026-04-23 12:00:00,321.56,328.7,320.92,328.08,16473.952
2026-04-23 13:00:00,328.09,333.34,324.39,328.88,31825.355
2026-04-23 14:00:00,328.91,335.0,325.15,325.72,18243.36
2026-04-23 15:00:00,325.7,327.85,323.0,325.28,8374.395
2026-04-23 16:00:00,325.2,327.63,324.05,326.59,5004.251
2026-04-23 17:00:00,326.63,326.99,319.96,324.24,14636.774
2026-04-23 18:00:00,324.2,332.55,323.71,329.45,10391.365
2026-04-23 19:00:00,329.46,339.01,328.64,334.4,15634.852
2026-04-23 20:00:00,334.36,339.22,332.22,337.08,14752.073
2026-04-23 21:00:00,337.07,349.25,336.57,341.07,22449.866
2026-04-23 22:00:00,341.1,346.76,340.68,342.56,8774.482
2026-04-23 23:00:00,342.6,344.41,341.22,342.56,4443.924
2026-04-24 00:00:00,342.64,346.63,340.88,345.96,7403.374
2026-04-24 01:00:00,346.02,346.03,339.12,345.74,9807.601
2026-04-24 02:00:00,345.64,346.99,340.09,341.17,7440.406
2026-04-24 03:00:00,341.17,344.87,340.06,344.7,6727.79
2026-04-24 04:00:00,344.76,345.63,340.68,340.91,3637.047
2026-04-24 05:00:00,340.88,346.79,335.11,345.72,11091.605
2026-04-24 06:00:00,345.65,350.79,342.07,342.27,11562.845
2026-04-24 07:00:00,342.25,343.53,340.96,343.44,4069.299
2026-04-24 08:00:00,343.44,345.07,341.01,342.07,4813.739
2026-04-24 09:00:00,342.04,342.44,338.43,341.19,6460.5
2026-04-24 10:00:00,341.19,355.0,339.86,352.35,14644.238
2026-04-24 11:00:00,352.34,358.4,351.44,356.28,12908.424
2026-04-24 12:00:00,356.32,359.37,352.84,354.22,9672.979
2026-04-24 13:00:00,354.32,356.63,350.8,353.6,6865.598
2026-04-24 14:00:00,353.56,353.75,347.25,348.07,10428.704
2026-04-24 15:00:00,348.12,358.49,346.36,358.07,13516.71
2026-04-24 16:00:00,358.07,359.48,352.09,356.96,7720.602
2026-04-24 17:00:00,356.92,367.13,354.49,364.56,11170.239
2026-04-24 18:00:00,364.62,367.18,361.6,362.2,8606.783
2026-04-24 19:00:00,362.2,363.05,357.56,358.2,6146.846
2026-04-24 20:00:00,358.13,362.94,356.5,359.36,4494.539
2026-04-24 21:00:00,359.32,363.93,358.06,363.63,4206.098
2026-04-24 22:00:00,363.65,364.83,359.16,360.5,6015.433
2026-04-24 23:00:00,360.45,362.46,358.69,359.28,3390.939
